7	-	3422576	3415542	7034
8	+	2894363	2901371	7008
9	+	999962	1006968	7006
10	+	1376430	1383465	7035
11	+	2568495	2575494	6999
12	-	2779541	2772651	6890
13	+	1490399	1497415	7016
14	-	2694692	2687571	7121
20	+	2794864	2801870	7006
24	+	3798897	3805937	7040
27	-	895508	888496	7012
31	-	979901	972894	7007
34	+	2796669	2803676	7007
36	+	3730599	3737612	7013
37	+	2822388	2829390	7002
41	+	1076448	1083436	6988
47	+	3479104	3486111	7007
48	+	2886666	2893701	7035
49	+	1075814	1082870	7056
53	+	2649084	2656104	7020
55	+	2115629	2122655	7026
56	+	2971943	2978929	6986
63	-	1084054	1077020	7034
64	-	4184965	4177949	7016
67	-	1634394	1627378	7016
68	-	66015	58972	7043
69	-	1534263	1527247	7016
72	-	1934699	1927575	7124
80	+	2823789	2830797	7008
81	+	2796408	2803434	7026
85	+	1548512	1555638	7126
89	+	2983092	2990118	7026
92	-	1678727	1671702	7025
94	-	1175529	1168557	6972
99	-	3930739	3923724	7015
100	+	3486476	3493474	6998
102	-	1484655	1477701	6954
105	-	392752	385736	7016
115	+	2921012	2928038	7026
119	+	3026648	3033641	6993
121	-	2796267	2789242	7025
122	+	3253220	3260251	7031
123	-	2947235	2940201	7034
125	+	2842791	2849826	7035
126	-	4034201	4027249	6952
127	+	963244	970243	6999
128	+	2814239	2821247	7008
129	-	3124830	3117820	7010
130	-	2405760	2398759	7001
131	+	2378770	2385794	7024
132	+	1640173	1647168	6995
133	-	2433506	2426481	7025
134	+	2627722	2634739	7017
135	-	1199700	1192699	7001
137	+	2828237	2835326	7089
138	-	2363678	2356653	7025
139	-	3527930	3520873	7057
141	+	1547896	1554895	6999
143	+	3058379	3065405	7026
144	-	3025296	3018289	7007
146	-	1042945	1035911	7034
148	+	2871784	2878819	7035
150	-	2832498	2825354	7144
151	+	1591049	1598038	6989
152	-	3563637	3556513	7124
153	+	2943031	2950030	6999
154	-	2444593	2437577	7016
155	-	2315388	2308372	7016
156	-	2084105	2077120	6985
157	+	2799256	2806282	7026
158	+	216571	223515	6944
159	+	3925114	3932104	6990
160	+	1206758	1213756	6998
161	+	4040500	4047495	6995
162	+	60070	67136	7066
--------------------------------------------------------------------------------
Block #251
Seq_id	Strand	Start	End	Length
1	+	3987734	3997933	10199
2	-	1652944	1642779	10165
3	-	1188028	1177831	10197
4	+	2844166	2854445	10279
5	+	1649191	1659477	10286
6	+	2814859	2825079	10220
7	-	3433246	3423049	10197
8	+	2883754	2893890	10136
9	+	989354	999489	10135
10	+	1365740	1375957	10217
11	+	2556375	2566429	10054
12	-	2790155	2780014	10141
13	+	1479799	1489926	10127
14	-	2705348	2695165	10183
20	+	2784201	2794391	10190
24	+	3788271	3798424	10153
27	-	906200	895981	10219
31	-	990568	980374	10194
34	+	2785972	2796196	10224
36	+	3719907	3730126	10219
37	+	2811678	2821915	10237
41	+	1065806	1075975	10169
47	+	3468441	3478631	10190
48	+	2876014	2886193	10179
49	+	1017044	1027261	10217
53	+	2636797	2647016	10219
55	+	2104978	2115156	10178
56	+	2961232	2971470	10238
63	-	1094693	1084527	10166
64	-	4195663	4185439	10224
67	-	1645039	1634867	10172
68	-	76727	66488	10239
69	-	1544958	1534736	10222
72	-	1945396	1935172	10224
80	+	2813094	2823316	10222
81	+	2785690	2795935	10245
85	+	1537822	1548039	10217
89	+	2972357	2982619	10262
92	-	1689361	1679200	10161
94	-	1187645	1177593	10052
99	-	3941417	3931212	10205
100	+	3475830	3486003	10173
102	-	1495171	1485128	10043
105	-	403452	393225	10227
115	+	2910362	2920539	10177
119	+	3015997	3026175	10178
121	-	2807002	2796740	10262
122	+	3242534	3252747	10213
123	-	2957921	2947708	10213
125	+	2832152	2842318	10166
126	-	4044870	4034674	10196
127	+	952535	962771	10236
128	+	2803645	2813766	10121
129	-	3135578	3125303	10275
130	-	2416410	2406233	10177
131	+	2368060	2378297	10237
132	+	1629539	1639700	10161
133	-	2444230	2433979	10251
134	+	2616982	2627249	10267
135	-	1210326	1200173	10153
137	+	2817571	2827764	10193
138	-	2374334	2364151	10183
139	-	3540212	3529995	10217
141	+	1537256	1547423	10167
143	+	3047766	3057906	10140
144	-	3035801	3025768	10033
146	-	1053668	1043418	10250
148	+	2861145	2871311	10166
150	-	2843106	2832971	10135
151	+	1580331	1590576	10245
152	-	3574197	3564110	10087
153	+	2932409	2942558	10149
154	-	2497658	2487399	10259
155	-	2326064	2315861	10203
156	-	2094773	2084578	10195
157	+	2788560	2798783	10223
158	+	205972	216098	10126
159	+	3914505	3924641	10136
160	+	1196072	1206285	10213
161	+	4029846	4040027	10181
162	+	49345	59597	10252
--------------------------------------------------------------------------------
Block #250
Seq_id	Strand	Start	End	Length
1	+	3955267	3985495	30228
2	-	1685390	1655003	30387
3	-	1220491	1190090	30401
4	+	2811667	2841903	30236
5	+	1616756	1646975	30219
6	+	2782406	2812634	30228
7	-	3465709	3435308	30401
8	+	2851318	2881540	30222
9	+	956919	987145	30226
10	+	1331643	1361858	30215
11	+	2523929	2554180	30251
12	-	2822655	2792254	30401
13	+	1447390	1477618	30228
14	-	2737829	2707430	30399
20	+	2751752	2781980	30228
24	+	3755818	3786046	30228
27	-	938666	908273	30393
31	-	1023058	992671	30387
34	+	2753519	2783747	30228
36	+	3687443	3717670	30227
37	+	2779225	2809453	30228
41	+	1033391	1063618	30227
47	+	3436016	3466260	30244
48	+	2843496	2873723	30227
49	+	984600	1014826	30226
53	+	2604322	2634565	30243
55	+	2072519	2102748	30229
56	+	2928823	2959051	30228
63	-	1127157	1096764	30393
64	-	4228131	4197729	30402
67	-	1677467	1647091	30376
68	-	109184	78791	30393
69	-	1577413	1547026	30387
72	-	1977823	1947424	30399
80	+	2780641	2810869	30228
81	+	2753252	2783480	30228
85	+	1505396	1535630	30234
89	+	2939904	2970132	30228
92	-	1721823	1691436	30387
94	-	1220100	1189692	30408
99	-	3973843	3943434	30409
100	+	3443234	3473456	30222
102	-	1527638	1497223	30415
105	-	435892	405475	30417
115	+	2877894	2908120	30226
119	+	2983574	3013802	30228
121	-	2839456	2809063	30393
122	+	3210039	3240267	30228
123	-	2990354	2959982	30372
125	+	2799689	2829917	30228
126	-	4077281	4046887	30394
127	+	920133	950361	30228
128	+	2771198	2801426	30228
129	-	3168065	3137672	30393
130	-	2448827	2418434	30393
131	+	2335550	2365814	30264
132	+	1597116	1627344	30228
133	-	2476750	2446319	30431
134	+	2584540	2614768	30228
135	-	1242771	1212378	30393
137	+	2785117	2815341	30224
138	-	2406811	2376409	30402
139	-	3572708	3542273	30435
141	+	1504809	1535038	30229
143	+	3013753	3043988	30235
144	-	3069731	3039342	30389
146	-	1086187	1055799	30388
148	+	2828688	2858916	30228
150	-	2875709	2845348	30361
151	+	1547894	1578122	30228
152	-	3606658	3576235	30423
153	+	2899969	2930193	30224
154	-	2530155	2499726	30429
155	-	2358511	2328118	30393
156	-	2127218	2096825	30393
157	+	2756116	2786344	30228
158	+	173564	203791	30227
159	+	3882088	3912296	30208
160	+	1163599	1193842	30243
161	+	3997409	4027637	30228
162	+	16840	47064	30224
--------------------------------------------------------------------------------
Block #249
Seq_id	Strand	Start	End	Length
1	+	3938392	3954113	15721
2	-	1702169	1686544	15625
3	-	1237255	1221645	15610
4	+	2794784	2810512	15728
5	+	1599865	1615601	15736
6	+	2765531	2781252	15721
7	-	3482473	3466863	15610
8	+	2834419	2850164	15745
9	+	940005	955765	15760
10	+	1314757	1330489	15732
11	+	2507042	2522775	15733
12	-	2839422	2823809	15613
13	+	1430494	1446236	15742
14	-	2754593	2738983	15610
20	+	2734886	2750598	15712
24	+	3738918	3754663	15745
27	-	955433	939820	15613
31	-	1039838	1024213	15625
34	+	2736651	2752365	15714
36	+	3670556	3686289	15733
37	+	2762376	2778071	15695
41	+	1016495	1032237	15742
47	+	3419120	3434862	15742
48	+	2826613	2842341	15728
49	+	967713	983446	15733
53	+	2587451	2603167	15716
55	+	2055625	2071365	15740
56	+	2911909	2927669	15760
63	-	1143920	1128312	15608
64	-	16182	569	15613
67	-	1694244	1678621	15623
68	-	125947	110339	15608
69	-	1594179	1578568	15611
72	-	1994599	1978977	15622
80	+	2763766	2779487	15721
81	+	2736434	2752098	15664
85	+	1488502	1504242	15740
89	+	2923029	2938750	15721
92	-	1738589	1722978	15611
94	-	1236867	1221254	15613
99	-	3990619	3974997	15622
100	+	3426311	3442080	15769
102	-	1544416	1528793	15623
105	-	452703	437046	15657
115	+	2861012	2876739	15727
119	+	2966678	2982420	15742
121	-	2856211	2840610	15601
122	+	3193151	3208884	15733
123	-	3007142	2991509	15633
125	+	2782806	2798534	15728
126	-	4094066	4078435	15631
127	+	903237	918979	15742
128	+	2754328	2770044	15716
129	-	3184832	3169219	15613
130	-	2465566	2449981	15585
131	+	2318655	2334396	15741
132	+	1580193	1595962	15769
133	-	2493526	2477904	15622
134	+	2567636	2583381	15745
135	-	1259538	1243925	15613
137	+	2768221	2783963	15742
138	-	2423588	2407966	15622
139	-	3589484	3573862	15622
141	+	1487912	1503655	15743
143	+	2996857	3012599	15742
144	-	3086510	3070885	15625
146	-	1102957	1087341	15616
148	+	2811805	2827533	15728
150	-	2892486	2876864	15622
151	+	1531049	1546740	15691
152	-	3623425	3607812	15613
153	+	2883073	2898815	15742
154	-	2548064	2532490	15574
155	-	2375275	2359665	15610
156	-	2143968	2128371	15597
157	+	2739244	2754962	15718
158	+	156659	172410	15751
159	+	3865192	3880934	15742
160	+	1146703	1162445	15742
161	+	3980522	3996255	15733
162	+	105	15686	15581
--------------------------------------------------------------------------------
Block #248
Seq_id	Strand	Start	End	Length
1	+	3903354	3938141	34787
2	-	1737205	1702540	34665
3	-	1272441	1237626	34815
4	+	2759725	2794533	34808
5	+	1563509	1599614	36105
6	+	2730580	2765280	34700
7	-	3517694	3482844	34850
8	+	2799408	2834168	34760
9	+	904754	939754	35000
10	+	1279644	1314506	34862
11	+	2472077	2506791	34714
12	-	2874444	2839793	34651
13	+	1395216	1430243	35027
14	-	2789743	2754964	34779
20	+	2699936	2734635	34699
24	+	3703536	3738667	35131
27	-	990617	955804	34813
31	-	1075000	1040209	34791
34	+	2701674	2736400	34726
36	+	3635528	3670305	34777
37	+	2727373	2762125	34752
41	+	980096	1014895	34799
47	+	3383909	3418869	34960
48	+	2791454	2826362	34908
49	+	932537	967462	34925
53	+	2552077	2587200	35123
55	+	2020493	2055374	34881
56	+	2876586	2911658	35072
63	-	1179031	1144291	34740
64	-	51199	16553	34646
67	-	1729489	1694615	34874
68	-	161144	126318	34826
69	-	1629504	1594550	34954
72	-	2029720	1994970	34750
80	+	2728765	2763515	34750
81	+	2701429	2736183	34754
85	+	1453511	1488251	34740
89	+	2888008	2922778	34770
92	-	1773835	1738960	34875
94	-	1272118	1237238	34880
99	-	4025850	3990990	34860
100	+	3391103	3426060	34957
102	-	1620953	1586200	34753
105	-	487972	453074	34898
115	+	2825842	2860761	34919
119	+	2931462	2966427	34965
121	-	2891352	2856582	34770
122	+	3158067	3192900	34833
123	-	3042399	3007513	34886
125	+	2747668	2782555	34887
126	-	4129493	4094437	35056
127	+	868149	902986	34837
128	+	2719460	2754077	34617
129	-	3220022	3185203	34819
130	-	2501170	2465937	35233
131	+	2283563	2318404	34841
132	+	1544940	1579942	35002
133	-	2528843	2493897	34946
134	+	2532588	2567385	34797
135	-	1294664	1259909	34755
137	+	2733216	2767970	34754
138	-	2458803	2423959	34844
139	-	3624934	3589855	35079
141	+	1452873	1487661	34788
143	+	2961598	2996606	35008
144	-	3121752	3086881	34871
146	-	1137997	1103328	34669
148	+	2776631	2811554	34923
150	-	2927687	2892857	34830
151	+	1495796	1530798	35002
152	-	3658570	3623796	34774
153	+	2848010	2882822	34812
154	-	2583646	2548435	35211
155	-	2411631	2375646	35985
156	-	2178936	2144220	34716
157	+	2704246	2738993	34747
158	+	121490	156408	34918
159	+	3830177	3864941	34764
160	+	1111297	1146452	35155
161	+	3945218	3980271	35053
162	+	4100227	4134954	34727
--------------------------------------------------------------------------------
Block #247
Seq_id	Strand	Start	End	Length
1	+	3893018	3902858	9840
2	-	1747432	1737701	9731
3	-	1282653	1272937	9716
4	+	2749222	2759229	10007
5	+	1551930	1561777	9847
6	+	2720265	2730084	9819
7	-	3527906	3518190	9716
8	+	2789125	2798912	9787
9	+	894340	904263	9923
10	+	1269321	1279139	9818
11	+	2461763	2471581	9818
12	-	2884686	2874942	9744
13	+	1383595	1393476	9881
14	-	2801256	2791475	9781
20	+	2689621	2699440	9819
24	+	3693167	3703040	9873
27	-	1000865	991113	9752
31	-	1085297	1075496	9801
34	+	2691359	2701178	9819
36	+	3625199	3635032	9833
37	+	2717058	2726877	9819
41	+	969747	979600	9853
47	+	3373592	3383418	9826
48	+	2781027	2790958	9931
49	+	922229	932041	9812
53	+	2541692	2551581	9889
55	+	2010157	2019997	9840
56	+	2866237	2876090	9853
63	-	1189328	1179527	9801
64	-	61447	51695	9752
67	-	1739800	1729985	9815
68	-	171552	161640	9912
69	-	1639829	1630000	9829
72	-	2039933	2030216	9717
80	+	2718450	2728269	9819
81	+	2691114	2700933	9819
85	+	1443217	1453015	9798
89	+	2877693	2887512	9819
92	-	1784055	1774331	9724
94	-	1282475	1272614	9861
99	-	4036079	4026341	9738
100	+	3380757	3390603	9846
102	-	1631192	1621449	9743
105	-	498217	488468	9749
115	+	2815430	2825346	9916
119	+	2921120	2930966	9846
121	-	2901586	2891848	9738
122	+	3147619	3157571	9952
123	-	3052669	3042895	9774
125	+	2737269	2747172	9903
126	-	4139737	4129994	9743
127	+	857821	867653	9832
128	+	2709145	2718956	9811
129	-	3230253	3220518	9735
130	-	2511494	2501666	9828
131	+	2273122	2283067	9945
132	+	1534584	1544444	9860
133	-	2539280	2529339	9941
134	+	2522249	2532092	9843
135	-	1304911	1295160	9751
137	+	2722867	2732720	9853
138	-	2469089	2459299	9790
139	-	3635195	3625430	9765
141	+	1442510	1452377	9867
143	+	2951249	2961102	9853
144	-	3133243	3123484	9759
146	-	1148251	1138493	9758
148	+	2766232	2776135	9903
150	-	2937881	2928183	9698
151	+	1485384	1495300	9916
152	-	3668805	3659066	9739
153	+	2837653	2847514	9861
154	-	2593903	2584145	9758
