block,genome,chr/contig,start,end,orientation,length
251,BUMA.1121.00027,1,1017044,1027261,+,10217
251,BUMA.1121.00053,1,2636797,2647016,+,10219
251,BUMA.1121.00059,1,2104978,2115156,+,10178
251,BUMA.1121.00043,1,2961232,2971470,+,10238
251,BUMA.1121.00056,1,1084527,1094693,-,10166
251,BUMA.1121.00112,1,4185439,4195663,-,10224
251,BUMA.1121.00091,1,1634867,1645039,-,10172
251,BUMA.1121.00047,1,66488,76727,-,10239
251,BUMA.1121.00067,1,1534736,1544958,-,10222
251,BUMA.1121.00110,1,1935172,1945396,-,10224
251,BUMA.1121.00073,1,2813094,2823316,+,10222
251,BUMA.1121.00072,1,2785690,2795935,+,10245
251,BUMA.1121.00077,1,1537822,1548039,+,10217
251,BUMA.1121.00082,1,2972357,2982619,+,10262
251,BUMA.1121.00062,1,1679200,1689361,-,10161
251,BUMA.1121.00007,1,1177593,1187645,-,10052
251,BUMA.1121.00025,1,3931212,3941417,-,10205
251,BUMA.1121.00021,1,3475830,3486003,+,10173
251,BUMA.1121.00103,1,1485128,1495171,-,10043
251,BUMA.1121.00096,1,393225,403452,-,10227
251,BUMA.1121.00079,1,2910362,2920539,+,10177
251,BUMA.1121.00039,1,3015997,3026175,+,10178
251,BUMA.1121.00083,1,2796740,2807002,-,10262
251,BUMA.1121.00084,1,3242534,3252747,+,10213
251,BUMA.1121.00049,1,2947708,2957921,-,10213
251,BUMA.1121.00089,1,2832152,2842318,+,10166
251,BUMA.1121.00014,1,4034674,4044870,-,10196
251,BUMA.1121.00090,1,952535,962771,+,10236
251,BUMA.1121.00071,1,2803645,2813766,+,10121
251,BUMA.1121.00078,1,3125303,3135578,-,10275
251,BUMA.1121.00102,1,2406233,2416410,-,10177
251,BUMA.1121.00075,1,2368060,2378297,+,10237
251,BUMA.1121.00012,1,1629539,1639700,+,10161
251,BUMA.1121.00076,1,2433979,2444230,-,10251
251,BUMA.1121.00106,1,2616982,2627249,+,10267
251,BUMA.1121.00001,1,1200173,1210326,-,10153
251,BUMA.1121.00107,1,2817571,2827764,+,10193
251,BUMA.1121.00104,1,2364151,2374334,-,10183
251,BUMA.1121.00099,1,3529995,3540212,-,10217
251,BUMA.1121.00098,1,1537256,1547423,+,10167
251,BUMA.1121.00111,1,3047766,3057906,+,10140
251,BUMA.1121.00109,1,3025768,3035801,-,10033
251,BUMA.1121.00097,1,1043418,1053668,-,10250
251,BUMA.1121.00094,1,2861145,2871311,+,10166
251,BUMA.1121.00095,1,2832971,2843106,-,10135
251,BUMA.1121.00005,1,1580331,1590576,+,10245
251,BUMA.1121.00101,1,3564110,3574197,-,10087
251,BUMA.1121.00065,1,2932409,2942558,+,10149
251,BUMA.1121.00100,1,2487399,2497658,-,10259
251,BUMA.1121.00105,1,2315861,2326064,-,10203
251,BUMA.1121.00029,1,2084578,2094773,-,10195
251,BUMA.1121.00066,1,2788560,2798783,+,10223
251,BUMA.1121.00031,1,205972,216098,+,10126
251,BUMA.1121.00108,1,3914505,3924641,+,10136
251,BUMA.1121.00023,1,1196072,1206285,+,10213
251,BUMA.1121.00035,1,4029846,4040027,+,10181
251,BUMA.1121.00041,1,49345,59597,+,10252
250,BUMA.1121.00057,1,3955267,3985495,+,30228
250,BUMA.1121.00058,1,1655003,1685390,-,30387
250,BUMA.1121.00045,1,1190090,1220491,-,30401
250,BUMA.1121.00051,1,2811667,2841903,+,30236
250,BUMA.1121.00068,1,1616756,1646975,+,30219
250,BUMA.1121.00061,1,2782406,2812634,+,30228
250,BUMA.1121.00060,1,3435308,3465709,-,30401
250,BUMA.1121.00064,1,2851318,2881540,+,30222
250,BUMA.1121.00016,1,956919,987145,+,30226
250,BUMA.1121.00003,1,1331643,1361858,+,30215
250,BUMA.1121.00055,1,2523929,2554180,+,30251
250,BUMA.1121.00011,1,2792254,2822655,-,30401
250,BUMA.1121.00037,1,1447390,1477618,+,30228
250,BUMA.1121.00009,1,2707430,2737829,-,30399
250,BUMA.1121.00069,1,2751752,2781980,+,30228
250,BUMA.1121.00088,1,3755818,3786046,+,30228
250,BUMA.1121.00092,1,908273,938666,-,30393
250,BUMA.1121.00074,1,992671,1023058,-,30387
250,BUMA.1121.00070,1,2753519,2783747,+,30228
250,BUMA.1121.00093,1,3687443,3717670,+,30227
250,BUMA.1121.00063,1,2779225,2809453,+,30228
250,BUMA.1121.00033,1,1033391,1063618,+,30227
250,BUMA.1121.00018,1,3436016,3466260,+,30244
250,BUMA.1121.00080,1,2843496,2873723,+,30227
250,BUMA.1121.00027,1,984600,1014826,+,30226
250,BUMA.1121.00053,1,2604322,2634565,+,30243
250,BUMA.1121.00059,1,2072519,2102748,+,30229
250,BUMA.1121.00043,1,2928823,2959051,+,30228
250,BUMA.1121.00056,1,1096764,1127157,-,30393
250,BUMA.1121.00112,1,4197729,4228131,-,30402
250,BUMA.1121.00091,1,1647091,1677467,-,30376
250,BUMA.1121.00047,1,78791,109184,-,30393
250,BUMA.1121.00067,1,1547026,1577413,-,30387
250,BUMA.1121.00110,1,1947424,1977823,-,30399
250,BUMA.1121.00073,1,2780641,2810869,+,30228
250,BUMA.1121.00072,1,2753252,2783480,+,30228
250,BUMA.1121.00077,1,1505396,1535630,+,30234
250,BUMA.1121.00082,1,2939904,2970132,+,30228
250,BUMA.1121.00062,1,1691436,1721823,-,30387
250,BUMA.1121.00007,1,1189692,1220100,-,30408
250,BUMA.1121.00025,1,3943434,3973843,-,30409
250,BUMA.1121.00021,1,3443234,3473456,+,30222
250,BUMA.1121.00103,1,1497223,1527638,-,30415
250,BUMA.1121.00096,1,405475,435892,-,30417
250,BUMA.1121.00079,1,2877894,2908120,+,30226
250,BUMA.1121.00039,1,2983574,3013802,+,30228
250,BUMA.1121.00083,1,2809063,2839456,-,30393
250,BUMA.1121.00084,1,3210039,3240267,+,30228
250,BUMA.1121.00049,1,2959982,2990354,-,30372
250,BUMA.1121.00089,1,2799689,2829917,+,30228
250,BUMA.1121.00014,1,4046887,4077281,-,30394
250,BUMA.1121.00090,1,920133,950361,+,30228
250,BUMA.1121.00071,1,2771198,2801426,+,30228
250,BUMA.1121.00078,1,3137672,3168065,-,30393
250,BUMA.1121.00102,1,2418434,2448827,-,30393
250,BUMA.1121.00075,1,2335550,2365814,+,30264
250,BUMA.1121.00012,1,1597116,1627344,+,30228
250,BUMA.1121.00076,1,2446319,2476750,-,30431
250,BUMA.1121.00106,1,2584540,2614768,+,30228
250,BUMA.1121.00001,1,1212378,1242771,-,30393
250,BUMA.1121.00107,1,2785117,2815341,+,30224
250,BUMA.1121.00104,1,2376409,2406811,-,30402
250,BUMA.1121.00099,1,3542273,3572708,-,30435
250,BUMA.1121.00098,1,1504809,1535038,+,30229
250,BUMA.1121.00111,1,3013753,3043988,+,30235
250,BUMA.1121.00109,1,3039342,3069731,-,30389
250,BUMA.1121.00097,1,1055799,1086187,-,30388
250,BUMA.1121.00094,1,2828688,2858916,+,30228
250,BUMA.1121.00095,1,2845348,2875709,-,30361
250,BUMA.1121.00005,1,1547894,1578122,+,30228
250,BUMA.1121.00101,1,3576235,3606658,-,30423
250,BUMA.1121.00065,1,2899969,2930193,+,30224
250,BUMA.1121.00100,1,2499726,2530155,-,30429
250,BUMA.1121.00105,1,2328118,2358511,-,30393
250,BUMA.1121.00029,1,2096825,2127218,-,30393
250,BUMA.1121.00066,1,2756116,2786344,+,30228
250,BUMA.1121.00031,1,173564,203791,+,30227
250,BUMA.1121.00108,1,3882088,3912296,+,30208
250,BUMA.1121.00023,1,1163599,1193842,+,30243
250,BUMA.1121.00035,1,3997409,4027637,+,30228
250,BUMA.1121.00041,1,16840,47064,+,30224
249,BUMA.1121.00057,1,3938392,3954113,+,15721
249,BUMA.1121.00058,1,1686544,1702169,-,15625
249,BUMA.1121.00045,1,1221645,1237255,-,15610
249,BUMA.1121.00051,1,2794784,2810512,+,15728
249,BUMA.1121.00068,1,1599865,1615601,+,15736
249,BUMA.1121.00061,1,2765531,2781252,+,15721
249,BUMA.1121.00060,1,3466863,3482473,-,15610
249,BUMA.1121.00064,1,2834419,2850164,+,15745
249,BUMA.1121.00016,1,940005,955765,+,15760
249,BUMA.1121.00003,1,1314757,1330489,+,15732
249,BUMA.1121.00055,1,2507042,2522775,+,15733
249,BUMA.1121.00011,1,2823809,2839422,-,15613
249,BUMA.1121.00037,1,1430494,1446236,+,15742
249,BUMA.1121.00009,1,2738983,2754593,-,15610
249,BUMA.1121.00069,1,2734886,2750598,+,15712
249,BUMA.1121.00088,1,3738918,3754663,+,15745
249,BUMA.1121.00092,1,939820,955433,-,15613
249,BUMA.1121.00074,1,1024213,1039838,-,15625
249,BUMA.1121.00070,1,2736651,2752365,+,15714
249,BUMA.1121.00093,1,3670556,3686289,+,15733
249,BUMA.1121.00063,1,2762376,2778071,+,15695
249,BUMA.1121.00033,1,1016495,1032237,+,15742
249,BUMA.1121.00018,1,3419120,3434862,+,15742
249,BUMA.1121.00080,1,2826613,2842341,+,15728
249,BUMA.1121.00027,1,967713,983446,+,15733
249,BUMA.1121.00053,1,2587451,2603167,+,15716
249,BUMA.1121.00059,1,2055625,2071365,+,15740
249,BUMA.1121.00043,1,2911909,2927669,+,15760
249,BUMA.1121.00056,1,1128312,1143920,-,15608
249,BUMA.1121.00112,1,569,16182,-,15613
249,BUMA.1121.00091,1,1678621,1694244,-,15623
249,BUMA.1121.00047,1,110339,125947,-,15608
249,BUMA.1121.00067,1,1578568,1594179,-,15611
249,BUMA.1121.00110,1,1978977,1994599,-,15622
249,BUMA.1121.00073,1,2763766,2779487,+,15721
249,BUMA.1121.00072,1,2736434,2752098,+,15664
249,BUMA.1121.00077,1,1488502,1504242,+,15740
249,BUMA.1121.00082,1,2923029,2938750,+,15721
249,BUMA.1121.00062,1,1722978,1738589,-,15611
249,BUMA.1121.00007,1,1221254,1236867,-,15613
249,BUMA.1121.00025,1,3974997,3990619,-,15622
249,BUMA.1121.00021,1,3426311,3442080,+,15769
249,BUMA.1121.00103,1,1528793,1544416,-,15623
249,BUMA.1121.00096,1,437046,452703,-,15657
249,BUMA.1121.00079,1,2861012,2876739,+,15727
249,BUMA.1121.00039,1,2966678,2982420,+,15742
249,BUMA.1121.00083,1,2840610,2856211,-,15601
249,BUMA.1121.00084,1,3193151,3208884,+,15733
249,BUMA.1121.00049,1,2991509,3007142,-,15633
249,BUMA.1121.00089,1,2782806,2798534,+,15728
249,BUMA.1121.00014,1,4078435,4094066,-,15631
249,BUMA.1121.00090,1,903237,918979,+,15742
249,BUMA.1121.00071,1,2754328,2770044,+,15716
249,BUMA.1121.00078,1,3169219,3184832,-,15613
249,BUMA.1121.00102,1,2449981,2465566,-,15585
249,BUMA.1121.00075,1,2318655,2334396,+,15741
249,BUMA.1121.00012,1,1580193,1595962,+,15769
249,BUMA.1121.00076,1,2477904,2493526,-,15622
249,BUMA.1121.00106,1,2567636,2583381,+,15745
249,BUMA.1121.00001,1,1243925,1259538,-,15613
249,BUMA.1121.00107,1,2768221,2783963,+,15742
249,BUMA.1121.00104,1,2407966,2423588,-,15622
249,BUMA.1121.00099,1,3573862,3589484,-,15622
249,BUMA.1121.00098,1,1487912,1503655,+,15743
249,BUMA.1121.00111,1,2996857,3012599,+,15742
249,BUMA.1121.00109,1,3070885,3086510,-,15625
249,BUMA.1121.00097,1,1087341,1102957,-,15616
249,BUMA.1121.00094,1,2811805,2827533,+,15728
249,BUMA.1121.00095,1,2876864,2892486,-,15622
249,BUMA.1121.00005,1,1531049,1546740,+,15691
249,BUMA.1121.00101,1,3607812,3623425,-,15613
249,BUMA.1121.00065,1,2883073,2898815,+,15742
249,BUMA.1121.00100,1,2532490,2548064,-,15574
249,BUMA.1121.00105,1,2359665,2375275,-,15610
249,BUMA.1121.00029,1,2128371,2143968,-,15597
249,BUMA.1121.00066,1,2739244,2754962,+,15718
249,BUMA.1121.00031,1,156659,172410,+,15751
249,BUMA.1121.00108,1,3865192,3880934,+,15742
249,BUMA.1121.00023,1,1146703,1162445,+,15742
249,BUMA.1121.00035,1,3980522,3996255,+,15733
249,BUMA.1121.00041,1,105,15686,+,15581
248,BUMA.1121.00057,1,3903354,3938141,+,34787
248,BUMA.1121.00058,1,1702540,1737205,-,34665
248,BUMA.1121.00045,1,1237626,1272441,-,34815
248,BUMA.1121.00051,1,2759725,2794533,+,34808
248,BUMA.1121.00068,1,1563509,1599614,+,36105
248,BUMA.1121.00061,1,2730580,2765280,+,34700
248,BUMA.1121.00060,1,3482844,3517694,-,34850
248,BUMA.1121.00064,1,2799408,2834168,+,34760
248,BUMA.1121.00016,1,904754,939754,+,35000
248,BUMA.1121.00003,1,1279644,1314506,+,34862
248,BUMA.1121.00055,1,2472077,2506791,+,34714
248,BUMA.1121.00011,1,2839793,2874444,-,34651
248,BUMA.1121.00037,1,1395216,1430243,+,35027
248,BUMA.1121.00009,1,2754964,2789743,-,34779
248,BUMA.1121.00069,1,2699936,2734635,+,34699
248,BUMA.1121.00088,1,3703536,3738667,+,35131
248,BUMA.1121.00092,1,955804,990617,-,34813
248,BUMA.1121.00074,1,1040209,1075000,-,34791
248,BUMA.1121.00070,1,2701674,2736400,+,34726
248,BUMA.1121.00093,1,3635528,3670305,+,34777
248,BUMA.1121.00063,1,2727373,2762125,+,34752
248,BUMA.1121.00033,1,980096,1014895,+,34799
248,BUMA.1121.00018,1,3383909,3418869,+,34960
248,BUMA.1121.00080,1,2791454,2826362,+,34908
248,BUMA.1121.00027,1,932537,967462,+,34925
248,BUMA.1121.00053,1,2552077,2587200,+,35123
248,BUMA.1121.00059,1,2020493,2055374,+,34881
248,BUMA.1121.00043,1,2876586,2911658,+,35072
248,BUMA.1121.00056,1,1144291,1179031,-,34740
248,BUMA.1121.00112,1,16553,51199,-,34646
248,BUMA.1121.00091,1,1694615,1729489,-,34874
248,BUMA.1121.00047,1,126318,161144,-,34826
248,BUMA.1121.00067,1,1594550,1629504,-,34954
248,BUMA.1121.00110,1,1994970,2029720,-,34750
248,BUMA.1121.00073,1,2728765,2763515,+,34750
248,BUMA.1121.00072,1,2701429,2736183,+,34754
248,BUMA.1121.00077,1,1453511,1488251,+,34740
248,BUMA.1121.00082,1,2888008,2922778,+,34770
248,BUMA.1121.00062,1,1738960,1773835,-,34875
248,BUMA.1121.00007,1,1237238,1272118,-,34880
248,BUMA.1121.00025,1,3990990,4025850,-,34860
248,BUMA.1121.00021,1,3391103,3426060,+,34957
248,BUMA.1121.00103,1,1586200,1620953,-,34753
248,BUMA.1121.00096,1,453074,487972,-,34898
248,BUMA.1121.00079,1,2825842,2860761,+,34919
248,BUMA.1121.00039,1,2931462,2966427,+,34965
248,BUMA.1121.00083,1,2856582,2891352,-,34770
248,BUMA.1121.00084,1,3158067,3192900,+,34833
248,BUMA.1121.00049,1,3007513,3042399,-,34886
248,BUMA.1121.00089,1,2747668,2782555,+,34887
248,BUMA.1121.00014,1,4094437,4129493,-,35056
248,BUMA.1121.00090,1,868149,902986,+,34837
248,BUMA.1121.00071,1,2719460,2754077,+,34617
248,BUMA.1121.00078,1,3185203,3220022,-,34819
248,BUMA.1121.00102,1,2465937,2501170,-,35233
248,BUMA.1121.00075,1,2283563,2318404,+,34841
248,BUMA.1121.00012,1,1544940,1579942,+,35002
248,BUMA.1121.00076,1,2493897,2528843,-,34946
248,BUMA.1121.00106,1,2532588,2567385,+,34797
248,BUMA.1121.00001,1,1259909,1294664,-,34755
248,BUMA.1121.00107,1,2733216,2767970,+,34754
248,BUMA.1121.00104,1,2423959,2458803,-,34844
248,BUMA.1121.00099,1,3589855,3624934,-,35079
248,BUMA.1121.00098,1,1452873,1487661,+,34788
248,BUMA.1121.00111,1,2961598,2996606,+,35008
248,BUMA.1121.00109,1,3086881,3121752,-,34871
248,BUMA.1121.00097,1,1103328,1137997,-,34669
248,BUMA.1121.00094,1,2776631,2811554,+,34923
248,BUMA.1121.00095,1,2892857,2927687,-,34830
248,BUMA.1121.00005,1,1495796,1530798,+,35002
248,BUMA.1121.00101,1,3623796,3658570,-,34774
248,BUMA.1121.00065,1,2848010,2882822,+,34812
248,BUMA.1121.00100,1,2548435,2583646,-,35211
248,BUMA.1121.00105,1,2375646,2411631,-,35985
248,BUMA.1121.00029,1,2144220,2178936,-,34716
248,BUMA.1121.00066,1,2704246,2738993,+,34747
248,BUMA.1121.00031,1,121490,156408,+,34918
248,BUMA.1121.00108,1,3830177,3864941,+,34764
248,BUMA.1121.00023,1,1111297,1146452,+,35155
248,BUMA.1121.00035,1,3945218,3980271,+,35053
248,BUMA.1121.00041,1,4100227,4134954,+,34727
247,BUMA.1121.00057,1,3893018,3902858,+,9840
247,BUMA.1121.00058,1,1737701,1747432,-,9731
247,BUMA.1121.00045,1,1272937,1282653,-,9716
247,BUMA.1121.00051,1,2749222,2759229,+,10007
247,BUMA.1121.00068,1,1551930,1561777,+,9847
247,BUMA.1121.00061,1,2720265,2730084,+,9819
247,BUMA.1121.00060,1,3518190,3527906,-,9716
247,BUMA.1121.00064,1,2789125,2798912,+,9787
247,BUMA.1121.00016,1,894340,904263,+,9923
247,BUMA.1121.00003,1,1269321,1279139,+,9818
247,BUMA.1121.00055,1,2461763,2471581,+,9818
247,BUMA.1121.00011,1,2874942,2884686,-,9744
247,BUMA.1121.00037,1,1383595,1393476,+,9881
247,BUMA.1121.00009,1,2791475,2801256,-,9781
247,BUMA.1121.00069,1,2689621,2699440,+,9819
247,BUMA.1121.00088,1,3693167,3703040,+,9873
247,BUMA.1121.00092,1,991113,1000865,-,9752
247,BUMA.1121.00074,1,1075496,1085297,-,9801
247,BUMA.1121.00070,1,2691359,2701178,+,9819
247,BUMA.1121.00093,1,3625199,3635032,+,9833
247,BUMA.1121.00063,1,2717058,2726877,+,9819
247,BUMA.1121.00033,1,969747,979600,+,9853
247,BUMA.1121.00018,1,3373592,3383418,+,9826
247,BUMA.1121.00080,1,2781027,2790958,+,9931
247,BUMA.1121.00027,1,922229,932041,+,9812
247,BUMA.1121.00053,1,2541692,2551581,+,9889
247,BUMA.1121.00059,1,2010157,2019997,+,9840
247,BUMA.1121.00043,1,2866237,2876090,+,9853
247,BUMA.1121.00056,1,1179527,1189328,-,9801
247,BUMA.1121.00112,1,51695,61447,-,9752
247,BUMA.1121.00091,1,1729985,1739800,-,9815
247,BUMA.1121.00047,1,161640,171552,-,9912
247,BUMA.1121.00067,1,1630000,1639829,-,9829
247,BUMA.1121.00110,1,2030216,2039933,-,9717
247,BUMA.1121.00073,1,2718450,2728269,+,9819
247,BUMA.1121.00072,1,2691114,2700933,+,9819
247,BUMA.1121.00077,1,1443217,1453015,+,9798
247,BUMA.1121.00082,1,2877693,2887512,+,9819
247,BUMA.1121.00062,1,1774331,1784055,-,9724
247,BUMA.1121.00007,1,1272614,1282475,-,9861
247,BUMA.1121.00025,1,4026341,4036079,-,9738
247,BUMA.1121.00021,1,3380757,3390603,+,9846
247,BUMA.1121.00103,1,1621449,1631192,-,9743
247,BUMA.1121.00096,1,488468,498217,-,9749
247,BUMA.1121.00079,1,2815430,2825346,+,9916
247,BUMA.1121.00039,1,2921120,2930966,+,9846
247,BUMA.1121.00083,1,2891848,2901586,-,9738
247,BUMA.1121.00084,1,3147619,3157571,+,9952
247,BUMA.1121.00049,1,3042895,3052669,-,9774
247,BUMA.1121.00089,1,2737269,2747172,+,9903
247,BUMA.1121.00014,1,4129994,4139737,-,9743
247,BUMA.1121.00090,1,857821,867653,+,9832
247,BUMA.1121.00071,1,2709145,2718956,+,9811
247,BUMA.1121.00078,1,3220518,3230253,-,9735
247,BUMA.1121.00102,1,2501666,2511494,-,9828
247,BUMA.1121.00075,1,2273122,2283067,+,9945
247,BUMA.1121.00012,1,1534584,1544444,+,9860
247,BUMA.1121.00076,1,2529339,2539280,-,9941
247,BUMA.1121.00106,1,2522249,2532092,+,9843
247,BUMA.1121.00001,1,1295160,1304911,-,9751
247,BUMA.1121.00107,1,2722867,2732720,+,9853
247,BUMA.1121.00104,1,2459299,2469089,-,9790
247,BUMA.1121.00099,1,3625430,3635195,-,9765
247,BUMA.1121.00098,1,1442510,1452377,+,9867
247,BUMA.1121.00111,1,2951249,2961102,+,9853
247,BUMA.1121.00109,1,3123484,3133243,-,9759
247,BUMA.1121.00097,1,1138493,1148251,-,9758
247,BUMA.1121.00094,1,2766232,2776135,+,9903
247,BUMA.1121.00095,1,2928183,2937881,-,9698
247,BUMA.1121.00005,1,1485384,1495300,+,9916
247,BUMA.1121.00101,1,3659066,3668805,-,9739
247,BUMA.1121.00065,1,2837653,2847514,+,9861
247,BUMA.1121.00100,1,2584145,2593903,-,9758
247,BUMA.1121.00105,1,2412127,2421872,-,9745
247,BUMA.1121.00029,1,2179432,2189204,-,9772
247,BUMA.1121.00066,1,2693931,2703750,+,9819
247,BUMA.1121.00031,1,111166,120990,+,9824
247,BUMA.1121.00108,1,3819854,3829681,+,9827
247,BUMA.1121.00023,1,1100968,1110806,+,9838
247,BUMA.1121.00035,1,3934841,3944722,+,9881
247,BUMA.1121.00041,1,4089885,4099731,+,9846
246,BUMA.1121.00057,1,3888465,3891923,+,3458
246,BUMA.1121.00058,1,1748608,1752066,-,3458
246,BUMA.1121.00045,1,1283852,1287310,-,3458
246,BUMA.1121.00051,1,2744658,2748116,+,3458
246,BUMA.1121.00068,1,1547366,1550824,+,3458
246,BUMA.1121.00061,1,2715712,2719170,+,3458
246,BUMA.1121.00060,1,3529105,3532563,-,3458
246,BUMA.1121.00064,1,2784491,2787949,+,3458
246,BUMA.1121.00016,1,889776,893234,+,3458
246,BUMA.1121.00003,1,1264751,1268209,+,3458
246,BUMA.1121.00055,1,2457210,2460668,+,3458
246,BUMA.1121.00011,1,2885885,2889343,-,3458
246,BUMA.1121.00037,1,1379031,1382489,+,3458
246,BUMA.1121.00009,1,2802443,2805901,-,3458
246,BUMA.1121.00011,2,1156036,1159497,-,3461
246,BUMA.1121.00009,2,1198558,1202019,-,3461
246,BUMA.1121.00039,2,1426789,1430255,+,3466
246,BUMA.1121.00029,2,1982579,1986045,+,3466
246,BUMA.1121.00021,2,3035091,3038557,-,3466
246,BUMA.1121.00069,1,2685068,2688526,+,3458
246,BUMA.1121.00107,2,1253453,1256914,+,3461
246,BUMA.1121.00023,2,2676942,2680408,-,3466
246,BUMA.1121.00067,2,1385839,1389305,+,3466
246,BUMA.1121.00088,1,3688603,3692061,+,3458
246,BUMA.1121.00035,2,2060268,2063734,+,3466
246,BUMA.1121.00005,2,1383373,1386839,+,3466
246,BUMA.1121.00092,1,1002041,1005499,-,3458
246,BUMA.1121.00100,2,568497,571964,-,3467
246,BUMA.1121.00016,2,1170383,1173849,+,3466
246,BUMA.1121.00099,2,2783744,2787211,-,3467
246,BUMA.1121.00074,1,1086473,1089931,-,3458
246,BUMA.1121.00094,2,2578101,2581566,-,3465
246,BUMA.1121.00093,2,394815,398281,+,3466
246,BUMA.1121.00070,1,2686806,2690264,+,3458
246,BUMA.1121.00097,2,2374760,2378227,-,3467
246,BUMA.1121.00093,1,3620646,3624104,+,3458
246,BUMA.1121.00063,1,2712505,2715963,+,3458
246,BUMA.1121.00109,2,2086849,2090310,+,3461
246,BUMA.1121.00018,2,1263936,1267402,+,3466
246,BUMA.1121.00110,2,2501013,2504480,-,3467
246,BUMA.1121.00033,1,965183,968641,+,3458
246,BUMA.1121.00079,2,2537606,2541073,-,3467
246,BUMA.1121.00075,2,299315,302782,+,3467
246,BUMA.1121.00066,2,2506847,2510313,-,3466
246,BUMA.1121.00089,2,2523913,2527380,-,3467
246,BUMA.1121.00057,2,2698759,2702225,+,3466
246,BUMA.1121.00018,1,3369039,3372497,+,3458
246,BUMA.1121.00080,1,2776463,2779921,+,3458
246,BUMA.1121.00027,1,917676,921134,+,3458
246,BUMA.1121.00090,2,276485,279951,-,3466
246,BUMA.1121.00027,2,456656,460122,-,3466
246,BUMA.1121.00062,2,2367303,2370769,+,3466
246,BUMA.1121.00053,1,2537139,2540597,+,3458
246,BUMA.1121.00091,2,1093354,1096821,+,3467
246,BUMA.1121.00059,1,2005604,2009062,+,3458
246,BUMA.1121.00043,1,2861673,2865131,+,3458
246,BUMA.1121.00098,2,2797515,2800976,-,3461
246,BUMA.1121.00092,2,2539682,2543148,-,3466
246,BUMA.1121.00031,2,1721961,1725421,-,3460
246,BUMA.1121.00096,2,2853103,2856564,-,3461
246,BUMA.1121.00073,2,2523222,2526688,-,3466
246,BUMA.1121.00103,2,1179155,1182622,-,3467
246,BUMA.1121.00056,1,1190515,1193973,-,3458
246,BUMA.1121.00112,1,62646,66104,-,3458
246,BUMA.1121.00084,2,1253554,1257015,-,3461
246,BUMA.1121.00014,2,2656607,2660073,-,3466
246,BUMA.1121.00091,1,1740987,1744445,-,3458
246,BUMA.1121.00047,1,172739,176197,-,3458
246,BUMA.1121.00067,1,1641016,1644474,-,3458
246,BUMA.1121.00111,2,1869178,1872638,-,3460
246,BUMA.1121.00007,2,2662335,2665802,-,3467
246,BUMA.1121.00110,1,2040992,2044450,-,3458
246,BUMA.1121.00072,2,2497688,2501154,-,3466
246,BUMA.1121.00071,2,2523101,2526567,-,3466
246,BUMA.1121.00077,2,1111475,1114942,+,3467
246,BUMA.1121.00003,2,781819,785280,-,3461
246,BUMA.1121.00104,2,2628309,2631770,-,3461
246,BUMA.1121.00074,2,1830614,1834080,+,3466
246,BUMA.1121.00060,2,2840877,2844338,+,3461
246,BUMA.1121.00073,1,2713897,2717355,+,3458
246,BUMA.1121.00072,1,2686561,2690019,+,3458
246,BUMA.1121.00088,2,2548566,2552027,-,3461
246,BUMA.1121.00053,2,2825587,2829053,-,3466
246,BUMA.1121.00025,2,1065531,1068997,-,3466
246,BUMA.1121.00077,1,1438781,1442239,+,3458
246,BUMA.1121.00070,2,2502561,2506027,-,3466
246,BUMA.1121.00049,2,1181287,1184748,-,3461
246,BUMA.1121.00078,2,595617,599083,+,3466
246,BUMA.1121.00082,1,2873140,2876598,+,3458
246,BUMA.1121.00069,2,2489119,2492585,-,3466
246,BUMA.1121.00102,2,2568780,2572247,-,3467
246,BUMA.1121.00062,1,1785231,1788689,-,3458
246,BUMA.1121.00112,2,1830381,1833847,+,3466
246,BUMA.1121.00007,1,1283651,1287109,-,3458
246,BUMA.1121.00041,2,269951,273417,-,3466
246,BUMA.1121.00068,2,1129227,1132688,-,3461
246,BUMA.1121.00076,2,294661,298128,-,3467
246,BUMA.1121.00033,2,92194,95660,-,3466
246,BUMA.1121.00025,1,4037255,4040713,-,3458
246,BUMA.1121.00021,1,3376193,3379651,+,3458
246,BUMA.1121.00101,2,872246,875706,+,3460
246,BUMA.1121.00103,1,1632379,1635837,-,3458
246,BUMA.1121.00105,2,3092811,3096272,+,3461
246,BUMA.1121.00061,2,2506328,2509794,-,3466
246,BUMA.1121.00096,1,499404,502862,-,3458
246,BUMA.1121.00063,2,2516287,2519753,-,3466
246,BUMA.1121.00059,2,1058245,1061711,+,3466
246,BUMA.1121.00058,2,3146391,3149852,-,3461
246,BUMA.1121.00043,2,3019407,3022867,+,3460
246,BUMA.1121.00055,2,135604,139065,+,3461
246,BUMA.1121.00065,2,2612279,2615746,-,3467
