block,genome,chr/contig,start,end,orientation,length
223,BUMA.1121.00038,2,1632607,1657511,+,24904
223,BUMA.1121.00046,2,65610,90443,+,24833
223,BUMA.1121.00036,2,2140666,2165507,-,24841
223,BUMA.1121.00028,2,443752,468699,-,24947
223,BUMA.1121.00004,2,443793,468727,-,24934
223,BUMA.1121.00008,2,443638,468572,-,24934
223,BUMA.1121.00022,2,975413,1000333,+,24920
223,BUMA.1121.00026,2,824438,849269,-,24831
223,BUMA.1121.00024,2,443670,468604,-,24934
223,BUMA.1121.00032,2,868114,893048,-,24934
223,BUMA.1121.00019,2,443737,468671,-,24934
223,BUMA.1121.00020,2,443773,468707,-,24934
222,BUMA.1121.00050,2,1807878,1825181,+,17303
222,BUMA.1121.00081,2,593310,610613,-,17303
222,BUMA.1121.00006,2,1712898,1730201,+,17303
222,BUMA.1121.00087,2,2031972,2049275,+,17303
222,BUMA.1121.00086,2,1764809,1782112,+,17303
222,BUMA.1121.00054,2,1513018,1530321,+,17303
222,BUMA.1121.00048,2,1332704,1350007,-,17303
222,BUMA.1121.00038,2,1614091,1631394,+,17303
222,BUMA.1121.00002,2,1951129,1968432,+,17303
222,BUMA.1121.00046,2,47094,64397,+,17303
222,BUMA.1121.00042,2,2129431,2146721,-,17290
222,BUMA.1121.00036,2,2166720,2184023,-,17303
222,BUMA.1121.00010,2,709710,726999,+,17289
222,BUMA.1121.00004,2,469940,487243,-,17303
222,BUMA.1121.00015,2,1589774,1607065,+,17291
222,BUMA.1121.00008,2,469785,487088,-,17303
222,BUMA.1121.00022,2,956897,974200,+,17303
222,BUMA.1121.00026,2,256562,273875,+,17313
222,BUMA.1121.00032,2,894261,911564,-,17303
222,BUMA.1121.00019,2,469884,487187,-,17303
222,BUMA.1121.00020,2,469920,487223,-,17303
221,BUMA.1121.00050,2,1783104,1807876,+,24772
221,BUMA.1121.00081,2,610614,635406,-,24792
221,BUMA.1121.00006,2,1688104,1712896,+,24792
221,BUMA.1121.00087,2,2007236,2031970,+,24734
221,BUMA.1121.00086,2,1740010,1764807,+,24797
221,BUMA.1121.00054,2,1488224,1513016,+,24792
221,BUMA.1121.00048,2,1350008,1374800,-,24792
221,BUMA.1121.00038,2,1589293,1614089,+,24796
221,BUMA.1121.00002,2,1926400,1951127,+,24727
221,BUMA.1121.00046,2,22319,47092,+,24773
221,BUMA.1121.00042,2,1,24753,-,24752
221,BUMA.1121.00036,2,2184024,2208877,-,24853
221,BUMA.1121.00010,2,684961,709708,+,24747
221,BUMA.1121.00004,2,487244,511932,-,24688
221,BUMA.1121.00015,2,1564973,1589772,+,24799
221,BUMA.1121.00008,2,487089,511807,-,24718
221,BUMA.1121.00022,2,932031,956895,+,24864
221,BUMA.1121.00026,2,231835,256560,+,24725
221,BUMA.1121.00032,2,911565,936227,-,24662
221,BUMA.1121.00019,2,487188,511915,-,24727
221,BUMA.1121.00020,2,487224,511942,-,24718
220,BUMA.1121.00050,2,1761711,1781600,+,19889
220,BUMA.1121.00081,2,636911,656703,-,19792
220,BUMA.1121.00006,2,1666810,1686600,+,19790
220,BUMA.1121.00087,2,1985835,2005732,+,19897
220,BUMA.1121.00086,2,1718433,1738506,+,20073
220,BUMA.1121.00054,2,1466927,1486720,+,19793
220,BUMA.1121.00048,2,1376305,1396113,-,19808
220,BUMA.1121.00038,2,1568004,1587789,+,19785
220,BUMA.1121.00002,2,1904977,1924896,+,19919
220,BUMA.1121.00046,2,935,20815,+,19880
220,BUMA.1121.00042,2,26258,46153,-,19895
220,BUMA.1121.00036,2,2210382,2230337,-,19955
220,BUMA.1121.00010,2,663697,683457,+,19760
220,BUMA.1121.00004,2,513437,533253,-,19816
220,BUMA.1121.00015,2,1543628,1563469,+,19841
220,BUMA.1121.00008,2,513312,533104,-,19792
220,BUMA.1121.00022,2,910526,930527,+,20001
220,BUMA.1121.00026,2,210477,230331,+,19854
220,BUMA.1121.00032,2,937732,957560,-,19828
220,BUMA.1121.00019,2,513420,533231,-,19811
220,BUMA.1121.00020,2,513447,533260,-,19813
219,BUMA.1121.00050,2,1749126,1757121,+,7995
219,BUMA.1121.00081,2,661294,669288,-,7994
219,BUMA.1121.00006,2,1654225,1662220,+,7995
219,BUMA.1121.00087,2,1972734,1980729,+,7995
219,BUMA.1121.00040,2,1641929,1649923,+,7994
219,BUMA.1121.00086,2,1705332,1713327,+,7995
219,BUMA.1121.00054,2,1454342,1462337,+,7995
219,BUMA.1121.00034,2,447303,455297,-,7994
219,BUMA.1121.00048,2,1400688,1408682,-,7994
219,BUMA.1121.00017,2,447269,455263,-,7994
219,BUMA.1121.00038,2,1555419,1563414,+,7995
219,BUMA.1121.00002,2,1891876,1899871,+,7995
219,BUMA.1121.00046,2,2133137,2141132,+,7995
219,BUMA.1121.00042,2,47371,55358,-,7987
219,BUMA.1121.00036,2,2235444,2243438,-,7994
219,BUMA.1121.00013,2,2000763,2008758,+,7995
219,BUMA.1121.00028,2,473400,481394,-,7994
219,BUMA.1121.00010,2,650612,658606,+,7994
219,BUMA.1121.00004,2,537954,545948,-,7994
219,BUMA.1121.00015,2,1531043,1539038,+,7995
219,BUMA.1121.00008,2,537805,545799,-,7994
219,BUMA.1121.00022,2,897425,905420,+,7995
219,BUMA.1121.00026,2,201265,209253,+,7988
219,BUMA.1121.00024,2,473305,481299,-,7994
219,BUMA.1121.00032,2,962261,970255,-,7994
219,BUMA.1121.00019,2,537932,545926,-,7994
219,BUMA.1121.00044,2,498419,506413,-,7994
219,BUMA.1121.00030,2,1666503,1674498,+,7995
219,BUMA.1121.00020,2,537961,545955,-,7994
218,BUMA.1121.00050,2,1708404,1748225,+,39821
218,BUMA.1121.00081,2,670189,709944,-,39755
218,BUMA.1121.00006,2,1613570,1653324,+,39754
218,BUMA.1121.00087,2,1932067,1971833,+,39766
218,BUMA.1121.00040,2,1601291,1641028,+,39737
218,BUMA.1121.00086,2,1664664,1704431,+,39767
218,BUMA.1121.00054,2,1413687,1453441,+,39754
218,BUMA.1121.00034,2,456198,495955,-,39757
218,BUMA.1121.00048,2,1409583,1449338,-,39755
218,BUMA.1121.00017,2,456164,495921,-,39757
218,BUMA.1121.00038,2,1514764,1554518,+,39754
218,BUMA.1121.00002,2,1851169,1890975,+,39806
218,BUMA.1121.00046,2,2092415,2132236,+,39821
218,BUMA.1121.00042,2,56259,96058,-,39799
218,BUMA.1121.00036,2,2244339,2284094,-,39755
218,BUMA.1121.00013,2,1960082,1999862,+,39780
218,BUMA.1121.00028,2,482295,522052,-,39757
218,BUMA.1121.00010,2,609917,649711,+,39794
218,BUMA.1121.00004,2,546849,586606,-,39757
218,BUMA.1121.00015,2,1490335,1530142,+,39807
218,BUMA.1121.00008,2,546700,586457,-,39757
218,BUMA.1121.00022,2,856782,896524,+,39742
218,BUMA.1121.00026,2,160618,200364,+,39746
218,BUMA.1121.00024,2,482200,521957,-,39757
218,BUMA.1121.00032,2,971156,1010907,-,39751
218,BUMA.1121.00019,2,546827,586584,-,39757
218,BUMA.1121.00044,2,507314,547071,-,39757
218,BUMA.1121.00030,2,1625846,1665602,+,39756
218,BUMA.1121.00020,2,546856,586613,-,39757
217,BUMA.1121.00050,2,1700573,1708070,+,7497
217,BUMA.1121.00081,2,710277,717775,-,7498
217,BUMA.1121.00006,2,1605739,1613236,+,7497
217,BUMA.1121.00087,2,1924236,1931733,+,7497
217,BUMA.1121.00040,2,1593460,1600957,+,7497
217,BUMA.1121.00086,2,1656833,1664330,+,7497
217,BUMA.1121.00054,2,1405856,1413353,+,7497
217,BUMA.1121.00034,2,496288,503786,-,7498
217,BUMA.1121.00048,2,1449671,1457169,-,7498
217,BUMA.1121.00017,2,496254,503752,-,7498
217,BUMA.1121.00038,2,1506933,1514430,+,7497
217,BUMA.1121.00002,2,1843338,1850835,+,7497
217,BUMA.1121.00046,2,2084584,2092081,+,7497
217,BUMA.1121.00042,2,96391,103890,-,7499
217,BUMA.1121.00036,2,345,7843,-,7498
217,BUMA.1121.00013,2,1952251,1959748,+,7497
217,BUMA.1121.00028,2,522385,529883,-,7498
217,BUMA.1121.00010,2,602086,609583,+,7497
217,BUMA.1121.00004,2,586939,594437,-,7498
217,BUMA.1121.00015,2,1482504,1490001,+,7497
217,BUMA.1121.00008,2,586790,594288,-,7498
217,BUMA.1121.00022,2,848951,856448,+,7497
217,BUMA.1121.00026,2,152786,160284,+,7498
217,BUMA.1121.00024,2,522290,529788,-,7498
217,BUMA.1121.00032,2,1011240,1018738,-,7498
217,BUMA.1121.00019,2,586917,594415,-,7498
217,BUMA.1121.00044,2,547404,554902,-,7498
217,BUMA.1121.00030,2,1618015,1625512,+,7497
217,BUMA.1121.00020,2,586946,594444,-,7498
216,BUMA.1121.00050,2,1692197,1699828,+,7631
216,BUMA.1121.00081,2,718519,726164,-,7645
216,BUMA.1121.00006,2,1597349,1604994,+,7645
216,BUMA.1121.00087,2,1914261,1921892,+,7631
216,BUMA.1121.00040,2,1585084,1592715,+,7631
216,BUMA.1121.00086,2,1646858,1654489,+,7631
216,BUMA.1121.00054,2,1397466,1405111,+,7645
216,BUMA.1121.00034,2,506127,513758,-,7631
216,BUMA.1121.00048,2,1457913,1465558,-,7645
216,BUMA.1121.00017,2,506093,513724,-,7631
216,BUMA.1121.00038,2,1498543,1506188,+,7645
216,BUMA.1121.00002,2,1833364,1840995,+,7631
216,BUMA.1121.00046,2,2076208,2083839,+,7631
216,BUMA.1121.00042,2,104643,112274,-,7631
216,BUMA.1121.00036,2,10184,17815,-,7631
216,BUMA.1121.00013,2,1943875,1951506,+,7631
216,BUMA.1121.00028,2,532224,539855,-,7631
216,BUMA.1121.00010,2,592115,599746,+,7631
216,BUMA.1121.00004,2,596778,604409,-,7631
216,BUMA.1121.00015,2,1474128,1481759,+,7631
216,BUMA.1121.00008,2,596629,604260,-,7631
216,BUMA.1121.00022,2,838977,846608,+,7631
216,BUMA.1121.00026,2,144631,152032,+,7401
216,BUMA.1121.00024,2,532129,539760,-,7631
216,BUMA.1121.00032,2,1021079,1028710,-,7631
216,BUMA.1121.00019,2,596756,604387,-,7631
216,BUMA.1121.00044,2,557243,564874,-,7631
216,BUMA.1121.00030,2,1608042,1615673,+,7631
216,BUMA.1121.00020,2,596785,604416,-,7631
215,BUMA.1121.00050,2,1684866,1691581,+,6715
215,BUMA.1121.00081,2,726781,733496,-,6715
215,BUMA.1121.00006,2,1590018,1596733,+,6715
215,BUMA.1121.00087,2,1906930,1913645,+,6715
215,BUMA.1121.00040,2,1577747,1584462,+,6715
215,BUMA.1121.00086,2,1639527,1646242,+,6715
215,BUMA.1121.00054,2,1390135,1396850,+,6715
215,BUMA.1121.00034,2,514375,521096,-,6721
215,BUMA.1121.00048,2,1466175,1472890,-,6715
215,BUMA.1121.00017,2,514341,521062,-,6721
215,BUMA.1121.00038,2,1491212,1497927,+,6715
215,BUMA.1121.00002,2,1826033,1832748,+,6715
215,BUMA.1121.00046,2,2068877,2075592,+,6715
215,BUMA.1121.00046,2,2146103,2152800,+,6697
215,BUMA.1121.00042,2,112891,119606,-,6715
215,BUMA.1121.00036,2,18432,25153,-,6721
215,BUMA.1121.00013,2,1936544,1943259,+,6715
215,BUMA.1121.00028,2,540472,547193,-,6721
215,BUMA.1121.00010,2,584784,591499,+,6715
215,BUMA.1121.00004,2,605026,611747,-,6721
215,BUMA.1121.00015,2,1466797,1473512,+,6715
215,BUMA.1121.00008,2,604877,611598,-,6721
215,BUMA.1121.00022,2,831646,838361,+,6715
215,BUMA.1121.00026,2,137300,144015,+,6715
215,BUMA.1121.00024,2,540377,547098,-,6721
215,BUMA.1121.00032,2,1029327,1036048,-,6721
215,BUMA.1121.00019,2,605004,611725,-,6721
215,BUMA.1121.00044,2,565491,572212,-,6721
215,BUMA.1121.00030,2,1600705,1607420,+,6715
215,BUMA.1121.00020,2,605033,611754,-,6721
214,BUMA.1121.00050,2,1622128,1683247,+,61119
214,BUMA.1121.00081,2,735115,796343,-,61228
214,BUMA.1121.00006,2,1527170,1588399,+,61229
214,BUMA.1121.00087,2,1844186,1905308,+,61122
214,BUMA.1121.00040,2,1515062,1576128,+,61066
214,BUMA.1121.00086,2,1576783,1637905,+,61122
214,BUMA.1121.00054,2,1327287,1388516,+,61229
214,BUMA.1121.00034,2,1207572,1268718,+,61146
214,BUMA.1121.00048,2,1474509,1535723,-,61214
214,BUMA.1121.00017,2,1207558,1268711,+,61153
214,BUMA.1121.00038,2,1428372,1489593,+,61221
214,BUMA.1121.00085,2,578374,639673,+,61299
214,BUMA.1121.00002,2,1763194,1824411,+,61217
214,BUMA.1121.00046,2,2006148,2067258,+,61110
214,BUMA.1121.00042,2,196606,257797,-,61191
214,BUMA.1121.00036,2,26774,87871,-,61097
214,BUMA.1121.00013,2,1873715,1934925,+,61210
214,BUMA.1121.00028,2,1233717,1294880,+,61163
214,BUMA.1121.00010,2,521987,583162,+,61175
214,BUMA.1121.00004,2,1192447,1253578,+,61131
214,BUMA.1121.00015,2,1404180,1465178,+,60998
214,BUMA.1121.00008,2,1191732,1252893,+,61161
214,BUMA.1121.00022,2,769006,830024,+,61018
214,BUMA.1121.00026,2,112,61323,+,61211
214,BUMA.1121.00024,2,1327545,1388670,+,61125
214,BUMA.1121.00052,2,1266921,1328220,+,61299
214,BUMA.1121.00019,2,1271630,1332789,+,61159
214,BUMA.1121.00044,2,1258680,1319819,+,61139
214,BUMA.1121.00030,2,853079,914216,-,61137
214,BUMA.1121.00020,2,1192486,1253654,+,61168
213,BUMA.1121.00050,2,1580626,1621501,+,40875
213,BUMA.1121.00081,2,796970,837905,-,40935
213,BUMA.1121.00006,2,1485515,1526543,+,41028
213,BUMA.1121.00087,2,1802452,1843559,+,41107
213,BUMA.1121.00040,2,1473514,1514435,+,40921
213,BUMA.1121.00086,2,1535069,1576156,+,41087
213,BUMA.1121.00054,2,1285634,1326660,+,41026
213,BUMA.1121.00034,2,1166210,1206945,+,40735
213,BUMA.1121.00048,2,1536350,1577271,-,40921
213,BUMA.1121.00017,2,1166189,1206931,+,40742
213,BUMA.1121.00038,2,1386681,1427745,+,41064
213,BUMA.1121.00085,2,536918,577747,+,40829
213,BUMA.1121.00002,2,1721767,1762567,+,40800
213,BUMA.1121.00046,2,1964435,2005521,+,41086
213,BUMA.1121.00042,2,258418,299216,-,40798
213,BUMA.1121.00036,2,88498,129432,-,40934
213,BUMA.1121.00013,2,1832223,1873088,+,40865
213,BUMA.1121.00028,2,1192330,1233090,+,40760
213,BUMA.1121.00010,2,480571,521360,+,40789
213,BUMA.1121.00004,2,1151065,1191820,+,40755
213,BUMA.1121.00015,2,1362469,1403553,+,41084
213,BUMA.1121.00008,2,1150365,1191105,+,40740
213,BUMA.1121.00022,2,727377,768379,+,41002
213,BUMA.1121.00026,2,1817185,1858030,+,40845
213,BUMA.1121.00024,2,1286193,1326918,+,40725
213,BUMA.1121.00052,2,1225465,1266294,+,40829
213,BUMA.1121.00019,2,1230219,1271003,+,40784
213,BUMA.1121.00044,2,1217314,1258053,+,40739
213,BUMA.1121.00030,2,914843,955470,-,40627
213,BUMA.1121.00020,2,1151096,1191859,+,40763
212,BUMA.1121.00050,2,1553753,1578765,+,25012
212,BUMA.1121.00081,2,1062977,1087968,-,24991
212,BUMA.1121.00006,2,1235562,1260554,+,24992
212,BUMA.1121.00087,2,1414561,1439582,-,25021
212,BUMA.1121.00040,2,1156059,1181090,-,25031
212,BUMA.1121.00086,2,1147064,1172085,-,25021
212,BUMA.1121.00054,2,1035685,1060677,+,24992
212,BUMA.1121.00034,2,830205,855236,-,25031
212,BUMA.1121.00048,2,1802349,1827340,-,24991
212,BUMA.1121.00017,2,830177,855208,-,25031
212,BUMA.1121.00038,2,1136722,1161714,+,24992
212,BUMA.1121.00085,2,7245,32255,-,25010
212,BUMA.1121.00002,2,1694889,1719905,+,25016
212,BUMA.1121.00046,2,1937562,1962574,+,25012
212,BUMA.1121.00042,2,679900,705064,-,25164
212,BUMA.1121.00036,2,398867,423888,-,25021
212,BUMA.1121.00013,2,1408528,1433538,-,25010
212,BUMA.1121.00028,2,856311,881342,-,25031
212,BUMA.1121.00010,2,453694,478710,+,25016
212,BUMA.1121.00004,2,815060,840090,-,25030
212,BUMA.1121.00015,2,994875,1019893,-,25018
212,BUMA.1121.00008,2,814340,839371,-,25031
212,BUMA.1121.00022,2,339643,364653,-,25010
212,BUMA.1121.00026,2,1626146,1651341,-,25195
212,BUMA.1121.00024,2,950176,975207,-,25031
212,BUMA.1121.00052,2,695812,720822,-,25010
212,BUMA.1121.00032,2,1322777,1347808,-,25031
212,BUMA.1121.00019,2,815045,840076,-,25031
212,BUMA.1121.00044,2,881318,906348,-,25030
212,BUMA.1121.00030,2,1266550,1291582,+,25032
212,BUMA.1121.00020,2,815081,840112,-,25031
211,BUMA.1121.00050,2,1544995,1552231,+,7236
211,BUMA.1121.00081,2,1089490,1096726,-,7236
211,BUMA.1121.00006,2,1226804,1234040,+,7236
211,BUMA.1121.00087,2,1441104,1448342,-,7238
211,BUMA.1121.00040,2,1182612,1189848,-,7236
211,BUMA.1121.00086,2,1173607,1180845,-,7238
211,BUMA.1121.00054,2,1026927,1034163,+,7236
211,BUMA.1121.00034,2,856758,863996,-,7238
211,BUMA.1121.00048,2,1828862,1836098,-,7236
211,BUMA.1121.00017,2,856730,863968,-,7238
211,BUMA.1121.00038,2,1127964,1135200,+,7236
211,BUMA.1121.00085,2,33777,41012,-,7235
211,BUMA.1121.00002,2,1685936,1693367,+,7431
211,BUMA.1121.00046,2,1928804,1936040,+,7236
211,BUMA.1121.00042,2,706586,713824,-,7238
211,BUMA.1121.00036,2,425410,432648,-,7238
211,BUMA.1121.00013,2,1435060,1442295,-,7235
211,BUMA.1121.00028,2,882864,890102,-,7238
211,BUMA.1121.00010,2,444740,452171,+,7431
211,BUMA.1121.00004,2,841612,848850,-,7238
211,BUMA.1121.00015,2,1021415,1028650,-,7235
211,BUMA.1121.00008,2,840893,848131,-,7238
211,BUMA.1121.00022,2,366175,373413,-,7238
211,BUMA.1121.00026,2,1652863,1660101,-,7238
211,BUMA.1121.00024,2,976729,983967,-,7238
211,BUMA.1121.00052,2,722344,729579,-,7235
211,BUMA.1121.00032,2,1349330,1356568,-,7238
211,BUMA.1121.00019,2,841598,848836,-,7238
211,BUMA.1121.00044,2,907870,915108,-,7238
211,BUMA.1121.00030,2,1257791,1265028,+,7237
211,BUMA.1121.00020,2,841634,848872,-,7238
210,BUMA.1121.00050,2,1495209,1543748,+,48539
210,BUMA.1121.00081,2,1097975,1146577,-,48602
210,BUMA.1121.00006,2,1176954,1225556,+,48602
210,BUMA.1121.00087,2,1448350,1496883,-,48533
210,BUMA.1121.00040,2,1191097,1239629,-,48532
210,BUMA.1121.00086,2,1180853,1229386,-,48533
210,BUMA.1121.00054,2,977077,1025679,+,48602
210,BUMA.1121.00034,2,864004,912571,-,48567
210,BUMA.1121.00048,2,1837347,1885949,-,48602
210,BUMA.1121.00017,2,863976,912550,-,48574
210,BUMA.1121.00038,2,1078114,1126716,+,48602
210,BUMA.1121.00085,2,42261,90579,-,48318
210,BUMA.1121.00002,2,1636148,1684689,+,48541
210,BUMA.1121.00046,2,1879017,1927556,+,48539
210,BUMA.1121.00042,2,715071,763613,-,48542
210,BUMA.1121.00036,2,432656,481218,-,48562
210,BUMA.1121.00013,2,1443544,1491848,-,48304
210,BUMA.1121.00028,2,890110,938670,-,48560
210,BUMA.1121.00010,2,394953,443494,+,48541
210,BUMA.1121.00004,2,848858,897425,-,48567
210,BUMA.1121.00015,2,1029899,1078560,-,48661
210,BUMA.1121.00008,2,848139,896692,-,48553
210,BUMA.1121.00022,2,373421,421919,-,48498
210,BUMA.1121.00026,2,1448854,1497368,+,48514
210,BUMA.1121.00024,2,983975,1032535,-,48560
210,BUMA.1121.00052,2,730828,779146,-,48318
210,BUMA.1121.00032,2,1356576,1405122,-,48546
210,BUMA.1121.00019,2,848844,897404,-,48560
210,BUMA.1121.00044,2,915116,963676,-,48560
210,BUMA.1121.00030,2,1209223,1257783,+,48560
210,BUMA.1121.00020,2,848880,897440,-,48560
209,BUMA.1121.00050,2,1469419,1493693,+,24274
209,BUMA.1121.00081,2,1148092,1172204,-,24112
209,BUMA.1121.00006,2,1151334,1175438,+,24104
209,BUMA.1121.00087,2,1498398,1522813,-,24415
209,BUMA.1121.00040,2,1241144,1265733,-,24589
209,BUMA.1121.00086,2,1230901,1255379,-,24478
209,BUMA.1121.00054,2,951450,975561,+,24111
209,BUMA.1121.00034,2,914086,938396,-,24310
209,BUMA.1121.00048,2,1887464,1911562,-,24098
209,BUMA.1121.00017,2,914065,938375,-,24310
209,BUMA.1121.00038,2,1052501,1076598,+,24097
209,BUMA.1121.00085,2,92094,116178,-,24084
209,BUMA.1121.00002,2,1610563,1634632,+,24069
209,BUMA.1121.00046,2,1853227,1877501,+,24274
209,BUMA.1121.00042,2,765128,788942,-,23814
209,BUMA.1121.00036,2,482733,507092,-,24359
209,BUMA.1121.00013,2,1493363,1517426,-,24063
209,BUMA.1121.00028,2,940185,964495,-,24310
209,BUMA.1121.00010,2,369368,393437,+,24069
209,BUMA.1121.00004,2,898940,923271,-,24331
209,BUMA.1121.00015,2,1080075,1104110,-,24035
209,BUMA.1121.00008,2,898207,922524,-,24317
209,BUMA.1121.00022,2,423434,447854,-,24420
209,BUMA.1121.00026,2,1423504,1447338,+,23834
209,BUMA.1121.00024,2,1034050,1058360,-,24310
209,BUMA.1121.00052,2,780661,804745,-,24084
209,BUMA.1121.00032,2,1406637,1430947,-,24310
209,BUMA.1121.00019,2,898919,923229,-,24310
209,BUMA.1121.00044,2,965191,989501,-,24310
209,BUMA.1121.00030,2,1183398,1207707,+,24309
209,BUMA.1121.00020,2,898955,923265,-,24310
208,BUMA.1121.00050,2,1441948,1463748,+,21800
208,BUMA.1121.00081,2,1229570,1251412,-,21842
208,BUMA.1121.00006,2,1072126,1093968,+,21842
208,BUMA.1121.00087,2,1381819,1403630,+,21811
208,BUMA.1121.00040,2,1123299,1145120,+,21821
208,BUMA.1121.00086,2,1114322,1136133,+,21811
208,BUMA.1121.00054,2,872242,894084,+,21842
208,BUMA.1121.00034,2,797471,819274,+,21803
208,BUMA.1121.00048,2,1968923,1990765,-,21842
208,BUMA.1121.00017,2,797443,819246,+,21803
208,BUMA.1121.00085,2,128798,150584,-,21786
208,BUMA.1121.00002,2,1348868,1370704,+,21836
208,BUMA.1121.00046,2,1825754,1847554,+,21800
208,BUMA.1121.00042,2,801563,823215,-,21652
208,BUMA.1121.00036,2,366136,387936,+,21800
208,BUMA.1121.00028,2,823577,845380,+,21803
208,BUMA.1121.00010,2,107739,129568,+,21829
208,BUMA.1121.00015,2,1109782,1131585,-,21803
208,BUMA.1121.00022,2,306929,328712,+,21783
208,BUMA.1121.00024,2,917441,939245,+,21804
208,BUMA.1121.00052,2,817364,839150,-,21786
208,BUMA.1121.00032,2,1290043,1311846,+,21803
208,BUMA.1121.00044,2,848584,870387,+,21803
208,BUMA.1121.00030,2,1302512,1324315,-,21803
207,BUMA.1121.00050,2,1430690,1440808,+,10118
207,BUMA.1121.00081,2,1252553,1262686,-,10133
207,BUMA.1121.00006,2,1060868,1070986,+,10118
207,BUMA.1121.00087,2,1370534,1380679,+,10145
207,BUMA.1121.00040,2,1112041,1122159,+,10118
207,BUMA.1121.00086,2,1103037,1113182,+,10145
207,BUMA.1121.00054,2,860984,871102,+,10118
207,BUMA.1121.00034,2,786204,796331,+,10127
207,BUMA.1121.00048,2,1991906,2002039,-,10133
207,BUMA.1121.00017,2,786176,796303,+,10127
207,BUMA.1121.00085,2,151725,161867,-,10142
207,BUMA.1121.00002,2,1337610,1347728,+,10118
207,BUMA.1121.00046,2,1814496,1824614,+,10118
207,BUMA.1121.00042,2,824356,834507,-,10151
207,BUMA.1121.00036,2,354851,364996,+,10145
207,BUMA.1121.00028,2,812310,822437,+,10127
207,BUMA.1121.00010,2,96481,106599,+,10118
207,BUMA.1121.00015,2,1132726,1142877,-,10151
207,BUMA.1121.00022,2,295644,305789,+,10145
207,BUMA.1121.00024,2,906174,916301,+,10127
207,BUMA.1121.00052,2,840291,850433,-,10142
207,BUMA.1121.00032,2,1278776,1288903,+,10127
207,BUMA.1121.00044,2,837317,847444,+,10127
207,BUMA.1121.00030,2,1325456,1335598,-,10142
206,BUMA.1121.00050,2,1369012,1430689,+,61677
206,BUMA.1121.00081,2,1262716,1324417,-,61701
206,BUMA.1121.00006,2,999121,1060867,+,61746
206,BUMA.1121.00087,2,1308730,1370533,+,61803
206,BUMA.1121.00040,2,1050327,1112040,+,61713
206,BUMA.1121.00086,2,1041233,1103036,+,61803
206,BUMA.1121.00054,2,799246,860983,+,61737
206,BUMA.1121.00034,2,724431,786203,+,61772
206,BUMA.1121.00048,2,2002069,2063783,-,61714
206,BUMA.1121.00017,2,724403,786175,+,61772
206,BUMA.1121.00085,2,161896,223526,-,61630
206,BUMA.1121.00002,2,1275781,1337609,+,61828
206,BUMA.1121.00046,2,1752818,1814495,+,61677
206,BUMA.1121.00042,2,836135,896533,-,60398
206,BUMA.1121.00036,2,293006,354850,+,61844
206,BUMA.1121.00028,2,750528,812309,+,61781
206,BUMA.1121.00010,2,34655,96480,+,61825
206,BUMA.1121.00015,2,1142906,1204632,-,61726
206,BUMA.1121.00022,2,233823,295643,+,61820
206,BUMA.1121.00024,2,844392,906173,+,61781
206,BUMA.1121.00052,2,850462,912091,-,61629
206,BUMA.1121.00032,2,1217054,1278775,+,61721
206,BUMA.1121.00044,2,775545,837316,+,61771
206,BUMA.1121.00030,2,1335627,1397355,-,61728
205,BUMA.1121.00050,2,1359828,1367739,+,7911
205,BUMA.1121.00081,2,1325690,1333601,-,7911
205,BUMA.1121.00006,2,989937,997848,+,7911
205,BUMA.1121.00087,2,1299553,1307457,+,7904
205,BUMA.1121.00040,2,1041155,1049054,+,7899
205,BUMA.1121.00086,2,1032056,1039960,+,7904
205,BUMA.1121.00054,2,790062,797973,+,7911
205,BUMA.1121.00034,2,715254,723158,+,7904
205,BUMA.1121.00048,2,2065024,2072951,-,7927
205,BUMA.1121.00017,2,715226,723130,+,7904
205,BUMA.1121.00038,2,989949,997876,+,7927
205,BUMA.1121.00085,2,224799,232704,-,7905
205,BUMA.1121.00002,2,1266597,1274508,+,7911
205,BUMA.1121.00046,2,1743634,1751545,+,7911
205,BUMA.1121.00042,2,897775,905695,-,7920
205,BUMA.1121.00036,2,283829,291733,+,7904
205,BUMA.1121.00013,2,1520358,1528278,-,7920
205,BUMA.1121.00028,2,741351,749255,+,7904
